Location ID,Latitude,Longitude,Equipment Lane Count,Lane Count,Electricity Number,Billing Month,Electricity Consumption (kWh),Feeder Line Category,Power Outage Group,Billing Period (Start),Billing Period (End),Billing Date,Lighting Usage Category,Number of Usage Days Last Year (Second Half),Billed kWh - Regular (Peak),Number of Usage Days Same Period Last Year,Average Electricity Consumption,Electricity Usage Same Period Last Year,Electricity Usage Last Year (Second Half),Number of Usage Days This Period,Unnamed: 21,Station
01F2472S,23.639556,120.443114,4,3,19-96-7194-60-8,2024-10,3280,XT30,D,2024-08-20,2024-10-20,2024-10-25,B21,58,3280,64,2145,3248,3977,62,01F-247.2S,員林
01F2472S,23.639556,120.443114,4,3,19-96-7194-60-8,2024-12,3222,XT30,D,2024-10-21,2024-12-18,2024-12-25,B21,68,3222,58,3490,3977,3527,59,01F-247.2S,員林
,,,,,19-96-7200-18-3,2024-05,736,XT28,F,2024-04-18,2024-05-20,2024-05-27, ,28,736,28,無,642,707,33,斗南收費站,員林
,,,,,19-96-7200-18-3,2024-06,769,XT28,F,2024-05-21,2024-06-18,2024-06-27, ,30,769,28,無,707,1416,29,斗南收費站,員林
,,,,,19-96-7200-18-3,2024-07,841,XT28,F,2024-06-19,2024-07-17,2024-07-24, ,31,841,30,無,1416,1793,29,斗南收費站,員林
,,,,,19-96-7200-18-3,2024-08,892,XT28,F,2024-07-18,2024-08-19,2024-08-26, ,31,892,31,無,1793,1321,33,斗南收費站,員林
,,,,,19-96-7200-18-3,2024-09,817,XT28,F,2024-08-20,2024-09-19,2024-09-26, ,33,817,31,無,1321,853,31,斗南收費站,員林
,,,,,19-96-7200-18-3,2024-10,857,XT28,F,2024-09-20,2024-10-20,2024-10-25, ,28,857,33,無,853,601,31,斗南收費站,員林
,,,,,19-96-7200-18-3,2024-11,812,XT28,F,2024-10-21,2024-11-19,2024-11-26, ,30,812,28,無,601,662,30,斗南收費站,員林
,,,,,19-96-7200-18-3,2024-12,597,XT28,F,2024-11-20,2024-12-18,2024-12-25, ,34,597,30,無,662,625,29,斗南收費站,員林
,,,,,19-96-7914-80-3,2024-06,40,XT23,F,2024-04-18,2024-06-18,2024-06-27,B21,61,40,56,1288,40,40,62,01F-248.3S,員林
,,,,,19-96-7914-80-3,2024-08,40,XT23,F,2024-06-19,2024-08-19,2024-08-26,B21,64,40,61,2000,40,40,62,01F-248.3S,員林
,,,,,19-96-7914-80-3,2024-09,0,XT23,F,2024-08-20,2024-08-29,2024-09-26,B21,64,0,無,545,無,40,10,01F-248.3S,員林
01F2827S,23.347469,120.322192,4,3,20-23-2980-00-1,2024-06,3117,VE32,C,2024-04-17,2024-06-17,2024-06-26,B21,59,3117,56,3117,3092,3605,62,01F-282.7S,新市
01F2827S,23.347469,120.322192,4,3,20-23-2980-00-1,2024-08,3293,VE32,C,2024-06-18,2024-08-18,2024-08-23,B21,66,3293,59,3293,3605,3718,62,01F-282.7S,新市
01F2827S,23.347469,120.322192,4,3,20-23-2980-00-1,2024-10,3232,VE32,C,2024-08-19,2024-10-17,2024-10-24,B21,58,3232,66,3232,3718,3241,60,01F-282.7S,新市
01F2827S,23.347469,120.322192,4,3,20-23-2980-00-1,2024-12,3159,VE32,C,2024-10-18,2024-12-17,2024-12-24,B21,68,3159,58,3159,3241,3414,61,01F-282.7S,新市
01F2866S,23.320994,120.298703,4,3,20-23-5579-87-5,2024-06,3413,VE29,D,2024-04-17,2024-06-17,2024-06-26,B21,59,3413,56,2693,3166,3440,62,01F-286.6S,新市
01F2866S,23.320994,120.298703,4,3,20-23-5579-87-5,2024-08,3397,VE29,D,2024-06-18,2024-08-18,2024-08-23,B21,66,3397,59,2836,3440,3694,62,01F-286.6S,新市
01F2866S,23.320994,120.298703,4,3,20-23-5579-87-5,2024-10,3374,VE29,D,2024-08-19,2024-10-17,2024-10-24,B21,58,3374,66,2779,3694,3269,60,01F-286.6S,新市
01F2866S,23.320994,120.298703,4,3,20-23-5579-87-5,2024-12,3229,VE29,D,2024-10-18,2024-12-17,2024-12-24,B21,68,3229,58,2189,3269,3646,61,01F-286.6S,新市
03F3259S,23.244994,120.367378,4,3,20-49-5976-10-4,2024-05,3424,VJ24,B,2024-03-15,2024-05-16,2024-05-23,G08,58,3424,60,1660,2965,3307,63,03F-325.9S,新市
03F3259S,23.244994,120.367378,4,3,20-49-5976-10-4,2024-07,3240,VJ24,B,2024-05-17,2024-07-15,2024-07-22,G08,62,3240,58,1615,3307,3372,60,03F-325.9S,新市
03F3259S,23.244994,120.367378,4,3,20-49-5976-10-4,2024-09,3425,VJ24,B,2024-07-16,2024-09-17,2024-09-24,G08,59,3425,62,1704,3372,3210,64,03F-325.9S,新市
03F3259S,23.244994,120.367378,4,3,20-49-5976-10-4,2024-11,3237,VJ24,B,2024-09-18,2024-11-17,2024-11-22,G08,66,3237,59,1621,3210,3465,61,03F-325.9S,新市
03F3307N,23.203275,120.355461,4,3,20-52-3405-60-5,2024-06,3408,VG21,A,2024-04-17,2024-06-17,2024-06-26,B21,59,3408,56,1241,3126,3331,62,03F-330.7N,新市
03F3307N,23.203275,120.355461,4,3,20-52-3405-60-5,2024-08,3464,VG21,A,2024-06-18,2024-08-18,2024-08-23,B21,66,3464,59,1450,3331,3727,62,03F-330.7N,新市
03F3307N,23.203275,120.355461,4,3,20-52-3405-60-5,2024-10,3302,VG21,A,2024-08-19,2024-10-17,2024-10-24,B21,58,3302,66,1285,3727,3298,60,03F-330.7N,新市
03F3307N,23.203275,120.355461,4,3,20-52-3405-60-5,2024-12,3241,VG21,A,2024-10-18,2024-12-17,2024-12-24,B21,68,3241,58,1107,3298,3692,61,03F-330.7N,新市
01F3083N,23.140751,120.23327,4,3,20-71-0112-70-0,2024-07,3468,VF23,F,2024-04-29,2024-06-26,2024-07-03,B21,60,3468,61,1663,3169,1831,59,01F-308.3N,新市
01F3083N,23.140751,120.23327,4,3,20-71-0112-70-0,2024-09,3675,VF23,F,2024-06-27,2024-08-28,2024-09-04,B21,61,3675,60,1955,1831,2521,63,01F-308.3N,新市
01F3083N,23.140751,120.23327,4,3,20-71-0112-70-0,2024-11,3476,VF23,F,2024-08-29,2024-10-29,2024-11-05,B21,63,3476,61,1821,2521,3015,62,01F-308.3N,新市
01F3083N,23.140751,120.23327,4,3,20-71-0112-70-0,2025-01,3184,VF23,F,2024-10-30,2024-12-26,2025-01-06,B21,61,3184,63,1381,3015,3248,58,01F-308.3N,新市
01F3019N,23.197286,120.236422,4,3,20-72-2641-27-1,2024-06,3495,VF26,F,2024-03-28,2024-05-28,2024-06-11,G08,61,3495,59,1749,3322,3438,62,01F-301.9N,新市
01F3019N,23.197286,120.236422,4,3,20-72-2641-27-1,2024-08,3716,VF26,F,2024-05-29,2024-08-01,2024-08-08,G08,61,3716,61,2050,3438,3346,65,01F-301.9N,新市
01F3019N,23.197286,120.236422,4,3,20-72-2641-27-1,2024-10,3611,VF26,F,2024-08-02,2024-10-01,2024-10-08,G08,63,3611,61,2049,3346,3363,61,01F-301.9N,新市
01F3019N,23.197286,120.236422,4,3,20-72-2641-27-1,2024-12,3486,VF26,F,2024-10-02,2024-12-02,2024-12-09,G08,60,3486,63,1590,3363,3403,62,01F-301.9N,新市
03F3187N,23.296692,120.404164,4,3,20-79-5350-74-2,2024-06,3148,VJ31,H,2024-04-01,2024-05-29,2024-06-12,G08,59,3148,61,1639,2995,3340,59,03F-318.7N,新市
03F3187N,23.296692,120.404164,4,3,20-79-5350-74-2,2024-08,3340,VJ31,H,2024-05-30,2024-08-04,2024-08-09,G08,61,3340,59,2285,3340,3141,67,03F-318.7N,新市
03F3187N,23.296692,120.404164,4,3,20-79-5350-74-2,2024-10,3244,VJ31,H,2024-08-05,2024-10-02,2024-10-09,G08,63,3244,61,2948,3141,3261,59,03F-318.7N,新市
03F3187N,23.296692,120.404164,4,3,20-79-5350-74-2,2024-12,3141,VJ31,H,2024-10-03,2024-12-03,2024-12-10,G08,62,3141,63,1991,3261,3063,62,03F-318.7N,新市
03F3211S,23.279281,120.390253,4,3,20-80-2001-48-2,2024-06,3492,VJ25,H,2024-04-02,2024-06-03,2024-06-13,G08,59,3492,61,1061,3293,3652,63,03F-321.1S,新市
03F3211S,23.279281,120.390253,4,3,20-80-2001-48-2,2024-08,3409,VJ25,H,2024-06-04,2024-08-05,2024-08-12,G08,61,3409,59,1173,3652,3427,63,03F-321.1S,新市
03F3211S,23.279281,120.390253,4,3,20-80-2001-48-2,2024-10,3233,VJ25,H,2024-08-06,2024-10-03,2024-10-11,G08,63,3233,61,1042,3427,3419,59,03F-321.1S,新市
03F3211S,23.279281,120.390253,4,3,20-80-2001-48-2,2024-12,3279,VJ25,H,2024-10-04,2024-12-04,2024-12-11,G08,62,3279,63,1049,3419,3196,62,03F-321.1S,新市
01F2930S,23.272589,120.265769,4,3,20-86-7215-41-0,2024-06,3428,VH22,D,2024-04-18,2024-06-18,2024-06-27,G08,61,3428,56,971,3050,3312,62,01F-293.0S,新市
01F2930S,23.272589,120.265769,4,3,20-86-7215-41-0,2024-08,3539,VH22,D,2024-06-19,2024-08-19,2024-08-26,G08,64,3539,61,1107,3312,3608,62,01F-293.0S,新市
01F2930S,23.272589,120.265769,4,3,20-86-7215-41-0,2024-10,3255,VH22,D,2024-08-20,2024-10-20,2024-10-25,G08,58,3255,64,963,3608,3120,62,01F-293.0S,新市
01F2930S,23.272589,120.265769,4,3,20-86-7215-41-0,2024-12,3225,VH22,D,2024-10-21,2024-12-18,2024-12-25,G08,68,3225,58,871,3120,3497,59,01F-293.0S,新市
,,,,,20-88-4498-93-0,2024-05,743,VE28,B,2024-04-08,2024-05-08,2024-05-15, ,28,743,28,無,621,662,31,新營作業室,新市
,,,,,20-88-4498-93-0,2024-06,781,VE28,B,2024-05-09,2024-06-05,2024-06-17, ,32,781,28,無,662,884,28,新營作業室,新市
,,,,,20-88-4498-93-0,2024-07,892,VE28,B,2024-06-06,2024-07-07,2024-07-12, ,29,892,32,無,884,786,32,新營作業室,新市
,,,,,20-88-4498-93-0,2024-08,848,VE28,B,2024-07-08,2024-08-07,2024-08-14, ,33,848,29,無,786,934,31,新營作業室,新市
,,,,,20-88-4498-93-0,2024-09,725,VE28,B,2024-08-08,2024-09-08,2024-09-13, ,29,725,33,無,934,988,32,新營作業室,新市
,,,,,20-88-4498-93-0,2024-10,876,VE28,B,2024-09-09,2024-10-07,2024-10-15, ,30,876,29,無,988,765,29,新營作業室,新市
,,,,,20-88-4498-93-0,2024-11,773,VE28,B,2024-10-08,2024-11-07,2024-11-14, ,32,773,30,無,765,667,31,新營作業室,新市
,,,,,20-88-4498-93-0,2024-12,643,VE28,B,2024-11-08,2024-12-08,2024-12-13, ,32,643,32,無,667,687,31,新營作業室,新市
,,,,,20-89-5183-13-7,2024-06,1316,VB24,H,2024-03-26,2024-05-26,2024-06-04,G08,61,1316,60,無,1182,1406,62,白河作業室,新市
,,,,,20-89-5183-13-7,2024-08,1522,VB24,H,2024-05-27,2024-07-28,2024-08-02,G08,60,1522,61,無,1406,1434,63,白河作業室,新市
,,,,,20-89-5183-13-7,2024-10,1348,VB24,H,2024-07-29,2024-09-25,2024-10-02,G08,62,1348,60,無,1434,1381,59,白河作業室,新市
,,,,,20-89-5183-13-7,2024-12,1311,VB24,H,2024-09-26,2024-11-26,2024-12-03,G08,62,1311,62,無,1381,1076,62,白河作業室,新市
03F3101N,23.361253,120.436356,4,3,20-90-0270-04-4,2024-07,3448,VB21,H,2024-04-26,2024-06-25,2024-07-02,G08,64,3448,57,1304,3122,3282,61,03F-310.1N,新市
03F3101N,23.361253,120.436356,4,3,20-90-0270-04-4,2024-09,3448,VB21,H,2024-06-26,2024-08-27,2024-09-03,G08,61,3448,64,1444,3282,3129,63,03F-310.1N,新市
03F3101N,23.361253,120.436356,4,3,20-90-0270-04-4,2024-11,3448,VB24,H,2024-08-28,2024-10-28,2024-11-04,G08,63,3448,61,1416,3129,2961,62,03F-310.1N,新市
03F3101N,23.361253,120.436356,4,3,20-90-0270-04-4,2025-01,1540,VB24,H,2024-10-29,2024-12-25,2025-01-03,G08,59,1540,63,1079,2961,2652,58,03F-310.1N,新市
01F1123N,24.67931667,120.9042667,4,3,21-30-8249-00-7,2024-06,3245,UU32,E,2024-04-01,2024-05-29,2024-06-12,G08,59,3245,61,1619,3137,3381,59,01F-112.3N,后里
01F1123N,24.67931667,120.9042667,4,3,21-30-8249-00-7,2024-08,3889,UU32,E,2024-05-30,2024-08-04,2024-08-09,G08,61,3889,59,2234,3381,3356,67,01F-112.3N,后里
01F1123N,24.67931667,120.9042667,4,3,21-30-8249-00-7,2024-10,3266,UU32,E,2024-08-05,2024-10-02,2024-10-09,G08,63,3266,61,2038,3356,3360,59,01F-112.3N,后里
01F1123N,24.67931667,120.9042667,4,3,21-30-8249-00-7,2024-12,3298,UU32,E,2024-10-03,2024-12-03,2024-12-10,G08,62,3298,63,1658,3360,3277,62,01F-112.3N,后里
03F1161N,24.698006,120.860086,4,3,21-35-4117-90-3,2024-05,3299,UI04,A,2024-03-08,2024-05-09,2024-05-16,G08,58,3299,60,2781,3099,3129,63,03F-116.1N,后里
03F1161N,24.698006,120.860086,4,3,21-35-4117-90-3,2024-07,3255,UI04,A,2024-05-10,2024-07-08,2024-07-15,G08,62,3255,58,2352,3129,3419,60,03F-116.1N,后里
03F1161N,24.698006,120.860086,4,3,21-35-4117-90-3,2024-09,3469,UI04,A,2024-07-09,2024-09-09,2024-09-16,G08,59,3469,62,2632,3419,3169,63,03F-116.1N,后里
03F1161N,24.698006,120.860086,4,3,21-35-4117-90-3,2024-11,3310,UI04,A,2024-09-10,2024-11-10,2024-11-15,G08,66,3310,59,2177,3169,3413,62,03F-116.1N,后里
03F1128S,24.711383,120.889639,4,3,21-38-4896-90-9,2024-05,3223,UU30,D,2024-03-13,2024-05-14,2024-05-21,G08,60,3223,58,1840,3003,3062,63,03F-112.8S,后里
03F1128S,24.711383,120.889639,4,3,21-38-4896-90-9,2024-07,3177,UU30,D,2024-05-15,2024-07-11,2024-07-18,G08,60,3177,60,2010,3062,3311,58,03F-112.8S,后里
03F1128S,24.711383,120.889639,4,3,21-38-4896-90-9,2024-09,3460,UU30,D,2024-07-12,2024-09-12,2024-09-20,G08,61,3460,60,2420,3311,3180,63,03F-112.8S,后里
03F1128S,24.711383,120.889639,4,3,21-38-4896-90-9,2024-11,3247,UU30,D,2024-09-13,2024-11-13,2024-11-20,G08,64,3247,61,2042,3180,3212,62,03F-112.8S,后里
,,,,,21-46-1330-10-2,2024-05,794,UP29,E,2024-04-17,2024-05-19,2024-05-24, ,28,794,28,無,628,787,33,造橋作業室,后里
,,,,,21-46-1330-10-2,2024-06,891,UP29,E,2024-05-20,2024-06-17,2024-06-26, ,30,891,28,無,787,946,29,造橋作業室,后里
,,,,,21-46-1330-10-2,2024-07,1194,UP29,E,2024-06-18,2024-07-16,2024-07-23, ,29,1194,30,無,946,954,29,造橋作業室,后里
,,,,,21-46-1330-10-2,2024-08,1390,UP29,E,2024-07-17,2024-08-18,2024-08-23, ,33,1390,29,無,954,1003,33,造橋作業室,后里
,,,,,21-46-1330-10-2,2024-09,1242,UP29,E,2024-08-19,2024-09-18,2024-09-25, ,33,1242,33,無,1003,926,31,造橋作業室,后里
,,,,,21-46-1330-10-2,2024-10,962,UP29,E,2024-09-19,2024-10-17,2024-10-24, ,28,962,33,無,926,625,29,造橋作業室,后里
,,,,,21-46-1330-10-2,2024-11,808,UP29,E,2024-10-18,2024-11-18,2024-11-25, ,30,808,28,無,625,592,32,造橋作業室,后里
,,,,,21-46-1330-10-2,2024-12,564,UP29,E,2024-11-19,2024-12-17,2024-12-24, ,34,564,30,無,592,573,29,造橋作業室,后里
01F1292S,24.550442,120.838925,4,3,21-57-5233-96-0,2024-06,3360,UO21,D,2024-04-11,2024-06-11,2024-06-20,G08,61,3360,56,930,3096,2998,62,01F-129.2S,后里
01F1292S,24.550442,120.838925,4,3,21-57-5233-96-0,2024-08,3180,UO21,D,2024-06-12,2024-08-12,2024-08-19,G08,60,3180,61,1291,2998,3315,62,01F-129.2S,后里
01F1292S,24.550442,120.838925,4,3,21-57-5233-96-0,2024-10,3134,UO21,D,2024-08-13,2024-10-13,2024-10-18,G08,62,3134,60,1240,3315,3230,62,01F-129.2S,后里
01F1292S,24.550442,120.838925,4,3,21-57-5233-96-0,2024-12,3685,UO21,D,2024-10-14,2024-12-11,2024-12-18,G08,62,3685,62,1279,3230,3244,59,01F-129.2S,后里
01F1389S,24.485919,120.781903,4,3,21-60-1800-31-5,2024-05,3438,UH25,H,2024-03-06,2024-05-07,2024-05-14,G08,60,3438,58,1458,3078,3218,63,01F-138.9S,后里
01F1389S,24.485919,120.781903,4,3,21-60-1800-31-5,2024-07,3231,UH25,H,2024-05-08,2024-07-04,2024-07-11,G08,60,3231,60,1434,3218,3350,58,01F-138.9S,后里
01F1389S,24.485919,120.781903,4,3,21-60-1800-31-5,2024-09,3640,UH25,H,2024-07-05,2024-09-05,2024-09-12,G08,61,3640,60,1715,3350,3459,63,01F-138.9S,后里
01F1389S,24.485919,120.781903,4,3,21-60-1800-31-5,2024-11,3468,UH25,H,2024-09-06,2024-11-06,2024-11-13,G08,64,3468,61,1428,3459,3418,62,01F-138.9S,后里
03F1332N,24.579642,120.764417,4,3,21-60-4030-25-1,2024-06,3160,UD30,H,2024-04-03,2024-06-04,2024-06-14,G08,61,3160,56,1378,2816,3276,63,03F-133.2N,后里
03F1332N,24.579642,120.764417,4,3,21-60-4030-25-1,2024-08,3252,UD30,H,2024-06-05,2024-08-06,2024-08-13,G08,62,3252,61,1721,3276,3212,63,03F-133.2N,后里
03F1332N,24.579642,120.764417,4,3,21-60-4030-25-1,2024-10,2994,UD30,H,2024-08-07,2024-10-06,2024-10-14,G08,60,2994,62,1615,3212,2972,61,03F-133.2N,后里
03F1332N,24.579642,120.764417,4,3,21-60-4030-25-1,2024-12,3038,UD30,H,2024-10-07,2024-12-05,2024-12-12,G08,62,3038,60,1303,2972,2959,60,03F-133.2N,后里
01F1465N,24.420514,120.775731,4,3,21-63-0747-14-9,2024-06,3297,UF27,B,2024-03-26,2024-05-26,2024-06-04,G08,61,3297,60,2300,3137,3180,62,01F-146.5N,后里
01F1465N,24.420514,120.775731,4,3,21-63-0747-14-9,2024-08,3726,UF27,B,2024-05-27,2024-07-28,2024-08-02,G08,60,3726,61,3328,3180,3335,63,01F-146.5N,后里
01F1465N,24.420514,120.775731,4,3,21-63-0747-14-9,2024-10,3239,UF27,B,2024-07-29,2024-09-25,2024-10-02,G08,62,3239,60,3324,3335,3347,59,01F-146.5N,后里
01F1465N,24.420514,120.775731,4,3,21-63-0747-14-9,2024-12,3325,UF27,B,2024-09-26,2024-11-26,2024-12-03,G08,62,3325,62,2482,3347,3269,62,01F-146.5N,后里
03F1257N,24.627161,120.814006,4,3,21-68-7388-25-8,2024-06,3349,UD25,H,2024-04-10,2024-06-10,2024-06-19,G08,59,3349,56,1497,2876,3246,62,03F-125.7N,后里
03F1257N,24.627161,120.814006,4,3,21-68-7388-25-8,2024-08,3524,UD25,H,2024-06-11,2024-08-11,2024-08-16,G08,62,3524,59,1881,3246,3232,62,03F-125.7N,后里
03F1257N,24.627161,120.814006,4,3,21-68-7388-25-8,2024-10,3224,UD25,H,2024-08-12,2024-10-10,2024-10-17,G08,62,3224,62,1632,3232,3318,60,03F-125.7N,后里
03F1257N,24.627161,120.814006,4,3,21-68-7388-25-8,2024-12,3100,UD25,H,2024-10-11,2024-12-10,2024-12-17,G08,62,3100,62,1466,3318,3216,61,03F-125.7N,后里
,,,,,21-68-7838-16-1,2024-05,1003,UQ25,B,2024-04-10,2024-05-12,2024-05-17, ,28,1003,28,無,793,944,33,後龍作業室,后里
,,,,,21-68-7838-16-1,2024-06,927,UQ25,B,2024-05-13,2024-06-10,2024-06-19, ,30,927,28,無,944,1264,29,後龍作業室,后里
,,,,,21-68-7838-16-1,2024-07,1291,UQ25,B,2024-06-11,2024-07-09,2024-07-16, ,29,1291,30,無,1264,1274,29,後龍作業室,后里
,,,,,21-68-7838-16-1,2024-08,1512,UQ25,B,2024-07-10,2024-08-11,2024-08-16, ,33,1512,29,無,1274,1338,33,後龍作業室,后里
,,,,,21-68-7838-16-1,2024-09,1205,UQ25,B,2024-08-12,2024-09-10,2024-09-18, ,29,1205,33,無,1338,1113,30,後龍作業室,后里
,,,,,21-68-7838-16-1,2024-10,1086,UQ25,B,2024-09-11,2024-10-10,2024-10-17, ,32,1086,29,無,1113,907,30,後龍作業室,后里
,,,,,21-68-7838-16-1,2024-11,967,UQ25,B,2024-10-11,2024-11-11,2024-11-18, ,30,967,32,無,907,730,32,後龍作業室,后里
,,,,,21-68-7838-16-1,2024-12,710,UQ25,B,2024-11-12,2024-12-10,2024-12-17, ,34,710,30,無,730,734,29,後龍作業室,后里
03F1215N,24.655964,120.838242,4,3,21-68-8045-25-5,2024-06,3117,UQ25,B,2024-04-10,2024-06-10,2024-06-19,G08,59,3117,56,1564,2903,3162,62,03F-121.5N,后里
03F1215N,24.655964,120.838242,4,3,21-68-8045-25-5,2024-08,3478,UQ25,B,2024-06-11,2024-08-11,2024-08-16,G08,62,3478,59,1835,3162,3304,62,03F-121.5N,后里
03F1215N,24.655964,120.838242,4,3,21-68-8045-25-5,2024-10,3357,UQ25,B,2024-08-12,2024-10-10,2024-10-17,G08,62,3357,62,1764,3304,3199,60,03F-121.5N,后里
03F1215N,24.655964,120.838242,4,3,21-68-8045-25-5,2024-12,3300,UQ25,B,2024-10-11,2024-12-10,2024-12-17,G08,62,3300,62,1571,3199,3225,61,03F-121.5N,后里
03F1395S,24.531125,120.733253,4,3,21-71-3307-73-5,2024-06,3645,UB33,H,2024-03-25,2024-05-23,2024-06-03,G08,59,3645,60,3645,3245,3359,60,03F-139.5S,后里
03F1395S,24.531125,120.733253,4,3,21-71-3307-73-5,2024-08,3729,UB33,H,2024-05-24,2024-07-25,2024-08-01,G08,62,3729,59,3729,3359,3557,63,03F-139.5S,后里
03F1395S,24.531125,120.733253,4,3,21-71-3307-73-5,2024-10,3414,UB33,H,2024-07-26,2024-09-24,2024-10-01,G08,62,3414,62,3414,3557,3466,61,03F-139.5S,后里
03F1395S,24.531125,120.733253,4,3,21-71-3307-73-5,2024-12,3218,UB33,H,2024-09-25,2024-11-25,2024-12-02,G08,62,3218,62,3218,3466,3402,62,03F-139.5S,后里
03F1485S,24.467308,120.681217,4,3,21-74-1983-10-7,2024-05,3458,UB31,H,2024-02-27,2024-05-02,2024-05-09,G08,61,3458,56,6167,2960,3460,66,03F-148.5S,后里
03F1485S,24.467308,120.681217,4,3,21-74-1983-10-7,2024-07,3240,UB31,H,2024-05-03,2024-07-01,2024-07-08,G08,62,3240,61,7197,3460,3338,60,03F-148.5S,后里
03F1485S,24.467308,120.681217,4,3,21-74-1983-10-7,2024-09,3371,UB31,H,2024-07-02,2024-09-02,2024-09-09,G08,59,3371,62,7814,3338,3119,63,03F-148.5S,后里
03F1485S,24.467308,120.681217,4,3,21-74-1983-10-7,2024-11,3315,UB31,H,2024-09-03,2024-11-03,2024-11-08,G08,63,3315,59,7490,3119,3247,62,03F-148.5S,后里
03F1485S,24.467308,120.681217,4,3,21-74-1983-10-7,2025-01,2969,UB31,H,2024-11-04,2024-12-29,2025-01-07,G08,61,2969,63,6068,3247,3159,56,03F-148.5S,后里
,,,,,21-93-0594-63-1,2024-05,1080,UE24,F,2024-04-03,2024-05-07,2024-05-14, ,28,1080,28,無,920,1000,35,大甲作業室,后里
,,,,,21-93-0594-63-1,2024-06,880,UE24,F,2024-05-08,2024-06-04,2024-06-14, ,32,880,28,無,1000,1400,28,大甲作業室,后里
,,,,,21-93-0594-63-1,2024-07,1440,UE24,F,2024-06-05,2024-07-04,2024-07-11, ,29,1440,32,無,1400,1320,30,大甲作業室,后里
,,,,,21-93-0594-63-1,2024-08,1600,UE24,F,2024-07-05,2024-08-06,2024-08-13, ,31,1600,29,無,1320,1400,33,大甲作業室,后里
,,,,,21-93-0594-63-1,2024-09,1320,UE24,F,2024-08-07,2024-09-05,2024-09-12, ,31,1320,31,無,1400,1120,30,大甲作業室,后里
,,,,,21-93-0594-63-1,2024-10,1200,UE24,F,2024-09-06,2024-10-06,2024-10-14, ,30,1200,31,無,1120,920,31,大甲作業室,后里
,,,,,21-93-0594-63-1,2024-11,880,UE24,F,2024-10-07,2024-11-06,2024-11-13, ,30,880,30,無,920,760,31,大甲作業室,后里
,,,,,21-93-0594-63-1,2024-12,600,UE24,F,2024-11-07,2024-12-05,2024-12-12, ,34,600,30,無,760,760,29,大甲作業室,后里
