點位編號,緯度,經度,點位座標,設備車道數,車道數,電號,用電地址,收費月份,用電度數,應繳總金額,繳費狀況,繳費期限,代收截止日,饋線別,停電組別,計費期間(起),計費期間(訖),收費日期,收費戶區,戶名,通訊地址,統編,上次抄表日,本次抄表日,下次抄表日,代繳帳號,下次收費日,終契日期,停電日期,停電日數,服務所,行業別,電燈用途別,電價種類,時間種類,扣款日,本期碳排量,去年全年平均電價,當期每度平均電價,查核碼,去年下期用電日數,計費度數－經常（尖峰）度數,上期預繳餘額,去年同期用電日數,調整係數（％）,功率因數調整費,基本電費（約定）,基本電費（非約定）,經常（尖峰）需量,離峰需量,本期預繳餘額,稅前應繳總金額,平均用電度數,用電超出比例,加〈減〉收金額,停電扣減金額,電價調整金額,計費度數－週六半尖峰度數,週六半尖峰需量,去年同期應繳總金額,去年同期用電度數,營業稅,功率因數（％）,計費度數－離峰度數,經常（尖峰）契約,底度,電子帳單優惠減收金額,去年下期用電度數,流動電費,遲付費用,本期用電日數,收費區,維運站,備註,資料提供
#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,08-87-8620-12-3,彰縣埤頭鄉和豐村埔尾路５２－１號２樓機房,11312,1820,9846,已繳,1140107,1140117,IX32,F,1131120,1131218,1131225,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1131120,113年12月19日,114年01月17日,000100100******,114年01月23日, , ,0,　,電信業(610), ,電力需量營業用,非時間電價,114年01月05日,899,無,無,23,34,1820,無,30,0.938,無,3464.0元,無,5,無,無,9377.0元,無,無,無,無,-651.4元,無,無,9132元,2028,469.0元,無,無,20,無,-10.0元,2081,7043.4元,無,29,員林收費站,中區員林,,phase 1
03F2899S,23.511683,120.486328,"N23°30'42.06""  E120°29'10.78""",4,3,09-28-4746-20-4,嘉義縣民雄鄉秀林村沙坑１５Ａ分５斜對面國三南下２８９．９８Ｋ,11305,3224,10466,已繳,1130530,1130703,JR27,B,1130304,1130505,1130510,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130304,113年05月06日,113年07月03日,000100100******,113年07月09日, , ,0,　,無,G08,表燈營業用,非時間電價,113年06月01日,1596,無,無,454,57,3224,無,60,無,無,無,無,無,無,無,9968.0元,1572,105,無,無,無,無,無,8434元,2822,498.0元,無,無,無,40,-10.0元,3165,10476.3元,無,63,03F-289.9S,南區新市,,Phase 1
03F2899S,23.511683,120.486328,"N23°30'42.06""  E120°29'10.78""",4,3,09-28-4746-20-4,嘉義縣民雄鄉秀林村沙坑１５Ａ分５斜對面國三南下２８９．９８Ｋ,11307,3177,11734,已繳,1130729,1130904,JR27,B,1130506,1130702,1130709,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130506,113年07月03日,113年09月04日,000100100******,113年09月10日, , ,0,　,無,G08,表燈營業用,非時間電價,113年08月01日,1573,無,無,357,62,3177,無,57,無,無,無,無,無,無,無,11175.0元,1667,91,無,無,無,無,無,10982元,3165,559.0元,無,無,無,40,-10.0元,3155,11743.7元,無,58,03F-289.9S,南區新市,,phase 1
03F2899S,23.511683,120.486328,"N23°30'42.06""  E120°29'10.78""",4,3,09-28-4746-20-4,嘉義縣民雄鄉秀林村沙坑１５Ａ分５斜對面國三南下２８９．９８Ｋ,11309,3211,13051,已繳,1130930,1131105,JR27,B,1130703,1130903,1130910,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130703,113年09月04日,113年11月05日,000100100******,113年11月11日, , ,0,　,無,G08,表燈營業用,非時間電價,113年10月01日,1586,無,無,256,59,3211,無,62,無,無,無,無,無,無,無,12430.0元,1799,78,無,無,無,無,無,12113元,3155,621.0元,無,無,無,40,-10.0元,3140,13060.8元,無,63,03F-289.9S,南區新市,,phase 1
03F2899S,23.511683,120.486328,"N23°30'42.06""  E120°29'10.78""",4,3,09-28-4746-20-4,嘉義縣民雄鄉秀林村沙坑１５Ａ分５斜對面國三南下２８９．９８Ｋ,11311,3231,11791,已繳,1131201,1140102,JR27,B,1130904,1131104,1131111,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130904,113年11月05日,114年01月02日,000100100******,114年01月08日, , ,0,　,無,G08,表燈營業用,非時間電價,113年12月01日,1596,無,3.66,952,67,3231,無,59,無,無,無,無,無,無,無,11230.0元,1468,120,無,無,無,無,無,11027元,3140,561.0元,無,無,無,40,-10.0元,3132,11800.6元,無,62,03F-289.9S,南區新市,,phase 1
03F2923S,23.492078,120.494586,"N23°29'31.48""  E120°29'40.51""",4,3,09-28-8611-20-1,嘉義縣竹崎鄉灣橋村埤堂６５號旁（國三南下２９２．３３Ｋ）,11305,3524,16585,已繳,1130602,1130704,JK24,H,1130305,1130506,1130513,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130305,113年05月07日,113年07月04日,000100100******,113年07月10日, , ,0,　,無,G08,表燈非營業用,非時間電價,113年06月01日,1744,無,無,852,57,3524,無,58,無,無,無,無,無,無,無,15795.0元,無,無,無,無,無,無,無,12805元,3068,790.0元,無,無,無,40,-10.0元,2945,16595.3元,無,63,03F-292.3S,南區新市,,Phase 1
03F2923S,23.492078,120.494586,"N23°29'31.48""  E120°29'40.51""",4,3,09-28-8611-20-1,嘉義縣竹崎鄉灣橋村埤堂６５號旁（國三南下２９２．３３Ｋ）,11307,2984,15380,已繳,1130730,1130905,JK24,H,1130507,1130703,1130710,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130507,113年07月04日,113年09月05日,000100100******,113年09月11日, , ,0,　,無,G08,表燈非營業用,非時間電價,113年08月01日,1477,無,無,357,62,2984,無,57,無,無,無,無,無,無,無,14648.0元,無,無,無,無,無,無,無,13788元,2945,732.0元,無,無,無,40,-10.0元,3396,15390.2元,無,58,03F-292.3S,南區新市,,phase 1
03F2923S,23.492078,120.494586,"N23°29'31.48""  E120°29'40.51""",4,3,09-28-8611-20-1,嘉義縣竹崎鄉灣橋村埤堂６５號旁（國三南下２９２．３３Ｋ）,11309,3155,18212,已繳,1131001,1131106,JK24,H,1130704,1130904,1130911,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130704,113年09月05日,113年11月06日,000100100******,113年11月12日, , ,0,　,無,G08,表燈非營業用,非時間電價,113年10月01日,1559,無,無,656,61,3155,無,62,無,無,無,無,無,無,無,17345.0元,無,無,無,無,無,無,無,18731元,3396,867.0元,無,無,無,40,-10.0元,3157,18221.5元,無,63,03F-292.3S,南區新市,,phase 1
03F2923S,23.492078,120.494586,"N23°29'31.48""  E120°29'40.51""",4,3,09-28-8611-20-1,嘉義縣竹崎鄉灣橋村埤堂６５號旁（國三南下２９２．３３Ｋ）,11311,3156,16172,已繳,1131202,1140103,JK24,H,1130905,1131105,1131112,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130905,113年11月06日,114年01月03日,000100100******,114年01月09日, , ,0,　,無,G08,表燈非營業用,非時間電價,113年12月01日,1559,無,5.13,852,65,3156,無,61,無,無,無,無,無,無,無,15402.0元,無,無,無,無,無,無,無,15348元,3157,770.0元,無,無,無,40,-10.0元,3719,16181.9元,無,62,03F-292.3S,南區新市,,phase 1
03F2985N,23.442486,120.4812,"N23°26'32.95""  E120°28'52.32""",4,3,09-31-4860-61-9,嘉義縣中埔鄉富收段２４１地號對面（國三北上２９８．５１Ｋ）,11307,3076,15652,已繳,1130723,1130829,JA33,H,1130429,1130626,1130703,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130429,113年06月27日,113年08月29日,000100100******,113年09月04日, , ,0,　,無,G08,表燈非營業用,非時間電價,113年07月23日,1523,無,無,257,60,3076,無,61,無,無,無,無,無,無,無,14907.0元,無,無,無,無,無,無,無,14592元,3100,745.0元,無,無,無,40,-10.0元,3331,15662.2元,無,59,03F-298.5N,南區新市,,phase 1
03F2985N,23.442486,120.4812,"N23°26'32.95""  E120°28'52.32""",4,3,09-31-4860-61-9,嘉義縣中埔鄉富收段２４１地號對面（國三北上２９８．５１Ｋ）,11309,3249,19007,已繳,1130924,1131030,JW31,E,1130627,1130828,1130904,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130627,113年08月29日,113年10月30日,000100100******,113年11月05日, , ,0,　,無,G08,表燈非營業用,非時間電價,113年09月23日,1605,無,無,456,61,3249,無,60,無,無,無,無,無,無,無,18102.0元,無,無,無,無,無,無,無,18231元,3331,905.0元,無,無,無,40,-10.0元,3237,19016.7元,無,63,03F-298.5N,南區新市,,phase 1
03F2985N,23.442486,120.4812,"N23°26'32.95""  E120°28'52.32""",4,3,09-31-4860-61-9,嘉義縣中埔鄉富收段２４１地號對面（國三北上２９８．５１Ｋ）,11311,3224,17087,已繳,1131125,1131227,JW31,E,1130829,1131029,1131105,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130829,113年10月30日,113年12月27日,000100100******,114年01月06日, , ,0,　,無,G08,表燈非營業用,非時間電價,113年11月23日,1593,無,5.31,452,63,3224,無,61,無,無,無,無,無,無,無,16273.0元,無,無,無,無,無,無,無,16177元,3237,814.0元,無,無,無,40,-10.0元,3205,17097.2元,無,62,03F-298.5N,南區新市,,phase 1
03F2985N,23.442486,120.4812,"N23°26'32.95""  E120°28'52.32""",4,3,09-31-4860-61-9,嘉義縣中埔鄉富收段２４１地號對面（國三北上２９８．５１Ｋ）,11401,2808,12386,已繳,1140126,1140225,JW31,E,1131030,1131226,1140106,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1131030,113年12月27日,114年02月25日,000100100******,114年03月05日, , ,0,　,無,G08,表燈非營業用,非時間電價,114年01月23日,1387,無,4.42,850,61,2808,無,63,無,無,無,無,無,無,無,11796.0元,無,無,無,無,無,無,無,13932元,3205,590.0元,無,無,無,40,-10.0元,3030,12395.6元,無,58,03F-298.5N,南區新市,,phase 1
01F2514N,23.601989,120.435417,"N23° 36'7.16""  E120° 26'7.5""",4,3,09-35-3669-42-4,嘉義縣大林鎮明華里下埤頭１０５－５斜對面,11306,3564,12703,已繳,1130703,1130806,JG32,A,1130402,1130603,1130613,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130402,113年06月04日,113年08月06日,000100100******,113年08月12日, , ,0,　,無,B21,表燈營業用,非時間電價,113年07月01日,1764,無,無,554,59,3564,無,61,無,無,無,無,無,無,無,12098.0元,2569,39,無,無,無,無,無,11270元,3428,605.0元,無,無,無,40,-10.0元,3409,12713.0元,無,63,01F-251.4N,南區新市,,phase 1
01F2514N,23.601989,120.435417,"N23° 36'7.16""  E120° 26'7.5""",4,3,09-35-3669-42-4,嘉義縣大林鎮明華里下埤頭１０５－５斜對面,11308,3537,15359,已繳,1130901,1131004,JG32,A,1130604,1130805,1130812,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130604,113年08月06日,113年10月04日,000100100******,113年10月11日, , ,0,　,無,B21,表燈營業用,非時間電價,113年09月01日,1747,無,無,553,61,3537,無,59,無,無,無,無,無,無,無,14628.0元,2939,20,無,無,無,無,無,13706元,3409,731.0元,無,無,無,40,-10.0元,3308,15368.9元,無,63,01F-251.4N,南區新市,,phase 1
01F2514N,23.601989,120.435417,"N23° 36'7.16""  E120° 26'7.5""",4,3,09-35-3669-42-4,嘉義縣大林鎮明華里下埤頭１０５－５斜對面,11310,3363,13991,已繳,1131031,1131205,JG32,A,1130806,1131003,1131011,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130806,113年10月04日,113年12月05日,000100100******,113年12月11日, , ,0,　,無,B21,表燈營業用,非時間電價,113年11月01日,1661,無,4.17,255,63,3363,無,61,無,無,無,無,無,無,無,13325.0元,2553,32,無,無,無,無,無,13126元,3308,666.0元,無,無,無,40,-10.0元,3345,14000.5元,無,59,01F-251.4N,南區新市,,phase 1
01F2514N,23.601989,120.435417,"N23° 36'7.16""  E120° 26'7.5""",4,3,09-35-3669-42-4,嘉義縣大林鎮明華里下埤頭１０５－５斜對面,11312,3242,10770,已繳,1131231,1140205,JG32,A,1131004,1131204,1131211,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1131004,113年12月05日,114年02月05日,000100100******,114年02月10日, , ,0,　,無,B21,表燈營業用,非時間電價,114年01月01日,1602,無,3.33,356,62,3242,無,63,無,無,無,無,無,無,無,10257.0元,2426,34,無,無,無,無,無,11001元,3345,513.0元,無,無,無,40,-10.0元,3254,10780.3元,無,62,01F-251.4N,南區新市,,phase 1
01F2674S,23.469403,120.3777,"N23° 28'9.85""  E120° 22'39.72""",4,3,09-45-4965-10-9,嘉義縣太保市埤麻腳段塗溝５６斜對面（國一南下２６７．４５Ｋ）,11306,3430,16765,已繳,1130704,1130807,JC28,H,1130403,1130604,1130614,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130403,113年06月05日,113年08月07日,000100100******,113年08月13日, , ,0,　,無,G08,表燈非營業用,非時間電價,113年07月01日,1698,無,無,54,61,3430,無,56,無,無,無,無,無,無,無,15967.0元,無,無,無,無,無,無,無,12859元,3027,798.0元,無,無,無,40,-10.0元,2943,16775.2元,無,63,01F-267.4S,南區新市,,phase 1
01F2674S,23.469403,120.3777,"N23° 28'9.85""  E120° 22'39.72""",4,3,09-45-4965-10-9,嘉義縣太保市埤麻腳段塗溝５６斜對面（國一南下２６７．４５Ｋ）,11308,3505,21173,已繳,1130902,1131007,JC28,H,1130605,1130806,1130813,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130605,113年08月07日,113年10月07日,000100100******,113年10月14日, , ,0,　,無,G08,表燈非營業用,非時間電價,113年09月01日,1732,無,無,555,62,3505,無,61,無,無,無,無,無,無,無,20165.0元,無,無,無,無,無,無,無,15247元,2943,1008.0元,無,無,無,40,-10.0元,3804,21182.5元,無,63,01F-267.4S,南區新市,,phase 1
01F2674S,23.469403,120.3777,"N23° 28'9.85""  E120° 22'39.72""",4,3,09-45-4965-10-9,嘉義縣太保市埤麻腳段塗溝５６斜對面（國一南下２６７．４５Ｋ）,11310,3781,23048,已繳,1131103,1131206,JC28,H,1130807,1131006,1131014,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130807,113年10月07日,113年12月06日,000100100******,113年12月12日, , ,0,　,無,G08,表燈非營業用,非時間電價,113年11月01日,1868,無,6.1,353,60,3781,無,62,無,無,無,無,無,無,無,21950.0元,無,無,無,無,無,無,無,21799元,3804,1098.0元,無,無,無,40,-10.0元,3433,23058.0元,無,61,01F-267.4S,南區新市,,phase 1
01F2674S,23.469403,120.3777,"N23° 28'9.85""  E120° 22'39.72""",4,3,09-45-4965-10-9,嘉義縣太保市埤麻腳段塗溝５６斜對面（國一南下２６７．４５Ｋ）,11312,2985,13559,已繳,1140101,1140206,JV33,D,1131007,1131205,1131212,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1131007,113年12月06日,114年02月06日,000100100******,114年02月11日, , ,0,　,無,G08,表燈非營業用,非時間電價,114年01月01日,1475,無,4.55,956,62,2985,無,60,無,無,無,無,無,無,無,12913.0元,無,無,無,無,無,無,無,15307元,3433,646.0元,無,無,無,40,-10.0元,3166,13569.1元,無,60,01F-267.4S,南區新市,,phase 1
01F2714S,23.436367,120.361561,"N23° 26'10.92""  E120° 21'41.62""",5,4,09-45-5636-51-3,嘉義縣水上鄉大崙段崙水４５分３４斜對面國一北上２７１．４８Ｋ,11305,3885,18910,已繳,1130603,1130705,JC21,F,1130306,1130507,1130514,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130306,113年05月08日,113年07月05日,000100100******,113年07月11日, , ,0,　,無,G08,表燈非營業用,非時間電價,113年06月01日,1923,無,無,652,60,3885,無,58,無,無,無,無,無,無,無,18010.0元,無,無,無,無,無,無,無,15781元,3580,900.0元,無,無,無,40,-10.0元,4011,18919.6元,無,63,01F-271.4S,南區新市,,Phase 1
01F2714S,23.436367,120.361561,"N23° 26'10.92""  E120° 21'41.62""",5,4,09-45-5636-51-3,嘉義縣水上鄉大崙段崙水４５分３４斜對面國一北上２７１．４８Ｋ,11307,3490,19333,已繳,1130731,1130906,JC21,F,1130508,1130704,1130711,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130508,113年07月05日,113年09月06日,000100100******,113年09月12日, , ,0,　,無,G08,表燈非營業用,非時間電價,113年08月01日,1728,無,無,357,60,3490,無,60,無,無,無,無,無,無,無,18412.0元,無,無,無,無,無,無,無,21282元,4011,921.0元,無,無,無,40,-10.0元,3791,19343.2元,無,58,01F-271.4S,南區新市,,phase 1
01F2714S,23.436367,120.361561,"N23° 26'10.92""  E120° 21'41.62""",5,4,09-45-5636-51-3,嘉義縣水上鄉大崙段崙水４５分３４斜對面國一北上２７１．４８Ｋ,11309,3791,23592,已繳,1131002,1131107,JC21,F,1130705,1130905,1130912,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130705,113年09月06日,113年11月07日,000100100******,113年11月13日, , ,0,　,無,G08,表燈非營業用,非時間電價,113年10月01日,1873,無,無,356,61,*3791,無,60,無,無,無,無,無,無,無,22469.0元,無,無,無,無,無,無,無,21768元,3791,1123.0元,無,無,無,40,-10.0元,3536,23602.0元,無,63,01F-271.4S,南區新市,,phase 1
01F2714S,23.436367,120.361561,"N23° 26'10.92""  E120° 21'41.62""",5,4,09-45-5636-51-3,嘉義縣水上鄉大崙段崙水４５分３４斜對面國一北上２７１．４８Ｋ,11311,3700,20123,已繳,1131203,1140106,JC28,H,1130906,1131106,1131113,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130906,113年11月07日,114年01月06日,000100100******,114年01月10日, , ,0,　,無,G08,表燈非營業用,非時間電價,113年12月01日,1828,無,5.45,354,64,3700,無,61,無,無,無,無,無,無,無,19165.0元,無,無,無,無,無,無,無,17836元,3536,958.0元,無,無,無,40,-10.0元,3846,20133.2元,無,62,01F-271.4S,南區新市,,phase 1
01F2603N,23.526739,120.405583,"N 23° 31'36.26""  E120° 24'20.10""",4,3,09-55-5827-70-0,嘉義縣民雄鄉牛斗山段山中６２分２３對面國一北上２６０．３３Ｋ,11305,3476,11862,已繳,1130605,1130709,JP34,C,1130308,1130509,1130516,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130308,113年05月10日,113年07月09日,000100100******,113年07月15日, , ,0,　,無,G08,表燈營業用,非時間電價,113年06月05日,1721,無,無,954,58,3476,無,60,無,無,無,無,無,無,無,11297.0元,1348,158,無,無,無,無,無,8995元,2985,565.0元,無,無,無,40,-10.0元,3514,11872.0元,無,63,01F-260.3N,南區新市,,Phase 1
01F2603N,23.526739,120.405583,"N 23° 31'36.26""  E120° 24'20.10""",4,3,09-55-5827-70-0,嘉義縣民雄鄉牛斗山段山中６２分２３對面國一北上２６０．３３Ｋ,11307,3318,12849,已繳,1130804,1130910,JP34,C,1130510,1130708,1130715,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130510,113年07月09日,113年09月10日,000100100******,113年09月16日, , ,0,　,無,G08,表燈營業用,非時間電價,113年08月05日,1642,無,無,257,62,3318,無,58,無,無,無,無,無,無,無,12237.0元,1482,124,無,無,無,無,無,13343元,3514,612.0元,無,無,無,40,-10.0元,3585,12859.4元,無,60,01F-260.3N,南區新市,,phase 1
01F2603N,23.526739,120.405583,"N 23° 31'36.26""  E120° 24'20.10""",4,3,09-55-5827-70-0,嘉義縣民雄鄉牛斗山段山中６２分２３對面國一北上２６０．３３Ｋ,11309,3508,15154,已繳,1131006,1131111,JP34,C,1130709,1130909,1130916,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130709,113年09月10日,113年11月11日,000100100******,113年11月15日, , ,0,　,無,G08,表燈營業用,非時間電價,113年10月05日,1733,無,無,556,59,3508,無,62,無,無,無,無,無,無,無,14432.0元,1924,82,無,無,無,無,無,14960元,3585,722.0元,無,無,無,40,-10.0元,3154,15163.6元,無,63,01F-260.3N,南區新市,,phase 1
